#time,accel_x,accel_y,accel_z
41.475292,-4058.227130,-2507.678085,-12863.814298
41.477845,10336.993632,3215.953574,-7159.325219
41.480398,-5934.200048,-325.423874,-12174.681389
41.482951,-3158.525832,650.847747,-9628.718142
41.485503,5111.069074,4230.510357,-7925.028451
41.488056,-1799.402595,-363.709035,-12021.540742
41.490609,7637.889739,1205.982590,-9322.436850
41.493162,-4230.510357,459.421939,-9896.714274
41.495715,95.712904,306.281293,-10164.710405
41.498268,4709.074877,1186.840010,-9628.718142
41.500820,-1761.117434,574.277424,-10164.710405
41.503373,880.558717,2411.965181,-8997.012976
41.505926,-1914.258080,-1014.556782,-10911.271056
41.508479,1263.410333,1741.974853,-9322.436850
41.511032,2660.818731,1244.267752,-10126.425243
41.513584,-1186.840010,1129.412267,-10145.567824
41.516137,746.560651,248.853550,-10068.997501
41.518690,38.285162,401.994197,-9781.858789
41.521243,957.129040,421.136778,-9877.571693
41.523796,842.273555,555.134843,-9954.142016
41.526349,38.285162,803.988394,-9954.142016
41.528901,-210.568389,306.281293,-10030.712339
41.531454,861.416136,669.990328,-9743.573627
41.534007,1167.697429,880.558717,-9571.290400
41.536560,-76.570323,1952.543242,-9475.577496
41.539113,995.414202,1473.978722,-10145.567824
41.541665,172.283227,1512.263883,-9801.001370
41.544218,76.570323,95.712904,-9915.856854
41.546771,1454.836141,593.420005,-9494.720077
41.549324,918.843878,1110.269686,-10222.138147
41.551877,-363.709035,1359.123237,-9743.573627
41.554430,1014.556782,1397.408398,-9647.860723
41.556982,-459.421939,-248.853550,-10604.989763
41.559535,1569.691626,880.558717,-9973.284597
41.562088,1454.836141,1493.121302,-9667.003304
41.564641,229.710970,1684.547110,-9820.143950
41.567194,2469.392923,2488.535504,-10643.274925
41.569746,-3445.664544,-1129.412267,-9188.438784
41.572299,-937.986459,-1339.980656,-10585.847182
41.574852,4383.651003,2565.105827,-9341.579430
41.577405,-3158.525832,-1473.978722,-12040.683323
41.579958,4192.225195,4766.502619,-7503.891674
41.582512,-6451.049730,-3464.807125,-10815.558152
41.585067,-229.710970,76.570323,-9494.720077
41.587622,3713.660675,2679.961312,-9437.292334
41.590176,-2354.537438,-957.129040,-11715.259450
41.592731,2947.957443,3158.525832,-8441.878133
41.595286,-3809.373579,-1627.119368,-10892.128475
41.597840,-382.851616,574.277424,-9016.155557
41.600395,1799.402595,1205.982590,-9992.427178
41.602950,-2450.250342,880.558717,-10547.562021
41.605504,842.273555,-306.281293,-9877.571693
41.608059,-2469.392923,19.142581,-9360.722011
41.610614,1167.697429,-555.134843,-10700.702667
41.613168,-210.568389,1397.408398,-9628.718142
41.615723,-133.998066,-114.855485,-10164.710405
41.618278,440.279358,459.421939,-9686.145885
41.620832,-593.420005,287.138712,-10317.851051
41.623387,421.136778,287.138712,-9590.432981
41.625942,-937.986459,306.281293,-9762.716208
41.628496,-210.568389,535.992262,-9992.427178
41.631051,-593.420005,191.425808,-9743.573627
41.633606,-918.843878,-1148.554848,-9801.001370
41.636160,-650.847747,0.000000,-9552.147819
41.638715,-535.992262,-267.996131,-10624.132344
41.641270,459.421939,784.845813,-9973.284597
41.643824,-95.712904,344.566454,-9667.003304
41.646379,440.279358,133.998066,-9973.284597
41.648934,-957.129040,229.710970,-10451.849117
41.651488,-3101.098090,516.849682,-10164.710405
41.654043,2029.113565,1607.976787,-8901.300072
41.656598,-1761.117434,440.279358,-10566.704602
41.659152,3483.949706,1110.269686,-9188.438784
41.661707,-2641.676150,-3503.092286,-10356.136213
41.664262,-3024.527766,1378.265818,-8748.159426
41.666816,6757.331022,5225.924558,-7618.747158
41.669371,-2833.101958,-267.996131,-13036.097525
41.671926,9016.155557,1473.978722,-8212.167163
41.674480,-5838.487144,-918.843878,-11045.269122
41.677035,-3062.812928,1473.978722,-9188.438784
41.679590,4536.791650,3349.951640,-8365.307810
41.682144,-1320.838075,-210.568389,-11523.833642
41.684699,3905.086483,861.416136,-9858.429112
41.687255,-2852.244539,-363.709035,-10470.991698
41.689810,1569.691626,2737.389054,-9513.862658
41.692365,3158.525832,823.130974,-10738.987829
41.694920,-708.275490,1071.984525,-10126.425243
41.697475,172.283227,1493.121302,-9035.298138
41.700030,-1320.838075,-325.423874,-10528.419440
41.702585,2124.826469,1071.984525,-9667.003304
41.705140,76.570323,650.847747,-9896.714274
41.707696,248.853550,497.707101,-9762.716208
41.710251,-803.988394,708.275490,-9437.292334
41.712806,191.425808,325.423874,-10126.425243
41.715361,0.000000,1780.260014,-9456.434915
41.717916,650.847747,-57.427742,-10317.851051
41.720471,95.712904,1339.980656,-9743.573627
41.723026,-210.568389,421.136778,-9896.714274
41.725581,1225.125171,746.560651,-9781.858789
41.728137,1454.836141,2411.965181,-9781.858789
41.730692,153.140646,1493.121302,-10490.134278
41.733247,1244.267752,1167.697429,-9609.575562
41.735802,535.992262,516.849682,-9915.856854
41.738357,1607.976787,727.418070,-9954.142016
41.740912,133.998066,1071.984525,-10317.851051
41.743467,-1359.123237,1263.410333,-9934.999435
41.746022,937.986459,746.560651,-9341.579430
41.748577,-421.136778,-172.283227,-10336.993632
41.751133,-708.275490,1875.972918,-9743.573627
41.753688,5436.492947,1550.549045,-9992.427178
41.756243,-3617.947771,650.847747,-10853.843314
41.758798,4651.647134,2316.252277,-8595.018779
41.761353,-8384.450390,-3407.379382,-10892.128475
41.763908,2086.541307,-555.134843,-8977.870395
41.766463,210.568389,803.988394,-11102.696864
41.769018,2124.826469,210.568389,-10145.567824
41.771574,-1722.832272,2679.961312,-8595.018779
41.774129,-2679.961312,-2737.389054,-11332.407834
41.776684,2507.678085,1512.263883,-9475.577496
41.779239,880.558717,-440.279358,-10126.425243
41.781794,708.275490,2009.970984,-9150.153622
41.784349,95.712904,612.562586,-10107.282662
41.786905,-1301.695494,-727.418070,-10317.851051
41.789462,1148.554848,1205.982590,-9437.292334
41.792018,-516.849682,267.996131,-10183.852986
41.794574,-76.570323,516.849682,-9839.286531
41.797130,-114.855485,-229.710970,-10088.140082
41.799687,-1091.127106,-899.701298,-10317.851051
41.802243,995.414202,746.560651,-9552.147819
41.804799,-708.275490,459.421939,-9724.431046
41.807355,382.851616,1071.984525,-9245.866526
41.809911,-363.709035,-172.283227,-10585.847182
41.812468,363.709035,1301.695494,-9724.431046
41.815024,-555.134843,-401.994197,-9896.714274
41.817580,593.420005,1014.556782,-9628.718142
41.820136,-1282.552914,95.712904,-10451.849117
41.822693,-555.134843,-995.414202,-9628.718142
41.825249,-2009.970984,-880.558717,-9762.716208
41.827805,-1110.269686,516.849682,-10279.565890
41.830361,1339.980656,2124.826469,-9111.868461
41.832918,248.853550,57.427742,-10183.852986
41.835474,-555.134843,-1091.127106,-10624.132344
41.838030,-2947.957443,823.130974,-9552.147819
41.840586,1684.547110,2316.252277,-9169.296203
41.843142,-899.701298,-19.142581,-11006.983960
41.845699,1148.554848,287.138712,-9341.579430
41.848255,-2469.392923,-2909.672282,-9705.288466
41.850811,-2488.535504,1435.693560,-9111.868461
41.853367,3981.656806,4996.213589,-9877.571693
41.855924,-2718.246474,-2086.541307,-12040.683323
41.858480,10260.423309,5053.641331,-7101.897477
41.861036,-6623.332957,-2258.824534,-12059.825904
41.863592,-497.707101,-727.418070,-9245.866526
41.866149,976.271621,4019.941968,-8193.024582
41.868705,-2871.387120,344.566454,-11925.827838
41.871261,7101.897477,1148.554848,-9265.009107
41.873817,-5436.492947,191.425808,-9647.860723
41.876373,1091.127106,708.275490,-9628.718142
41.878930,3330.809059,1856.830338,-9973.284597
41.881486,-784.845813,-1071.984525,-10222.138147
41.884042,689.132909,2660.818731,-8671.589102
41.886598,-1186.840010,421.136778,-10222.138147
41.889154,612.562586,1263.410333,-9647.860723
41.891710,1722.832272,459.421939,-9896.714274
41.894266,-535.992262,1225.125171,-9590.432981
41.896822,1971.685822,880.558717,-10088.140082
41.899378,-1052.841944,363.709035,-9839.286531
41.901934,1378.265818,478.564520,-9973.284597
41.904490,133.998066,1033.699363,-9743.573627
41.907046,1091.127106,363.709035,-10336.993632
41.909602,-248.853550,899.701298,-10107.282662
41.912158,76.570323,1129.412267,-9992.427178
41.914713,2316.252277,3158.525832,-9322.436850
41.917269,-535.992262,497.707101,-10336.993632
41.919825,1435.693560,1091.127106,-9437.292334
41.922381,861.416136,669.990328,-9667.003304
41.924937,-631.705166,727.418070,-10126.425243
41.927493,-612.562586,1971.685822,-9628.718142
41.930049,976.271621,2067.398726,-9609.575562
41.932605,669.990328,-593.420005,-10949.556218
41.935161,-287.138712,1435.693560,-9743.573627
41.937717,5168.496816,2526.820666,-9762.716208
41.940273,-3043.670347,861.416136,-10834.700733
41.942828,5149.354235,3005.385186,-9073.583299
41.945384,-10088.140082,-4728.217458,-11217.552349
41.947940,2086.541307,612.562586,-8078.169098
41.950496,1110.269686,1014.556782,-10949.556218
41.953052,401.994197,918.843878,-10451.849117
41.955608,172.283227,1148.554848,-8690.731683
41.958164,-4249.652938,-3139.383251,-10853.843314
41.960720,1646.261949,1378.265818,-9322.436850
41.963276,1550.549045,440.279358,-9743.573627
41.965832,-191.425808,631.705166,-10298.708470
41.968388,1665.404530,1607.976787,-9762.716208
41.970943,-1799.402595,-1416.550979,-10604.989763
41.973499,1244.267752,1454.836141,-9322.436850
41.976055,689.132909,-19.142581,-10126.425243
41.978611,363.709035,344.566454,-10049.854920
41.981167,-899.701298,-612.562586,-9820.143950
41.983723,650.847747,153.140646,-9877.571693
41.986279,650.847747,612.562586,-10030.712339
41.988835,-153.140646,-708.275490,-10241.280728
41.991392,555.134843,784.845813,-9188.438784
41.993949,-918.843878,-306.281293,-10298.708470
41.996506,-19.142581,899.701298,-9934.999435
41.999063,57.427742,669.990328,-9552.147819
42.001620,-95.712904,612.562586,-10126.425243
42.004177,-1071.984525,38.285162,-10547.562021
42.006734,-995.414202,-842.273555,-9954.142016
42.009291,38.285162,516.849682,-9839.286531
42.011848,363.709035,535.992262,-10241.280728
42.014405,1454.836141,229.710970,-10030.712339
42.016962,-1875.972918,880.558717,-9877.571693
42.019519,-3292.523898,-842.273555,-10164.710405
42.022076,1435.693560,1512.263883,-9016.155557
42.024633,-1627.119368,937.986459,-10432.706536
42.027190,2411.965181,287.138712,-9437.292334
42.029747,-2201.396792,-2737.389054,-9399.007173
42.032304,-2718.246474,1397.408398,-8499.305875
42.034861,4766.502619,5302.494882,-8977.870395
42.037418,-2526.820666,-1244.267752,-12212.966550
42.039975,8958.727814,2871.387120,-7350.751027
42.042532,-7389.036189,-2411.965181,-11504.691061
42.045089,-1627.119368,535.992262,-9131.011042
42.047646,2603.390989,3751.945837,-8212.167163
42.050203,-1722.832272,172.283227,-10968.698798
42.052760,5111.069074,-76.570323,-9762.716208
42.055317,-3713.660675,114.855485,-9973.284597
42.057874,1091.127106,1378.265818,-10202.995566
42.060431,3751.945837,1263.410333,-10681.560086
42.062988,267.996131,593.420005,-10356.136213
42.065545,229.710970,1225.125171,-9284.151688
42.068102,-727.418070,0.000000,-10413.563955
42.070659,2143.969050,918.843878,-9667.003304
42.073216,631.705166,650.847747,-10107.282662
42.075773,-1110.269686,325.423874,-9686.145885
42.078330,1512.263883,650.847747,-9686.145885
42.080887,-133.998066,344.566454,-10164.710405
42.083444,880.558717,1014.556782,-9571.290400
42.086001,-727.418070,229.710970,-10088.140082
42.088558,1512.263883,1646.261949,-9475.577496
42.091115,-382.851616,803.988394,-10164.710405
42.093672,1167.697429,1818.545176,-9820.143950
42.096228,1875.972918,2737.389054,-9399.007173
42.098784,1741.974853,937.986459,-10432.706536
42.101340,-344.566454,478.564520,-10356.136213
42.103897,-38.285162,1225.125171,-9743.573627
42.106453,1473.978722,3273.381317,-9341.579430
42.109009,401.994197,344.566454,-10413.563955
42.111566,-440.279358,382.851616,-9954.142016
42.114122,287.138712,0.000000,-9513.862658
42.116678,2220.539373,2679.961312,-9016.155557
42.119234,861.416136,1397.408398,-11083.554283
42.121791,-3541.377448,-1818.545176,-9494.720077
42.124347,-478.564520,-2603.390989,-10777.272990
42.126903,3771.088418,2660.818731,-8843.872330
42.129460,-401.994197,-1646.261949,-11638.689126
42.132016,2450.250342,4479.363907,-8097.311678
42.134572,-4555.934230,-2124.826469,-11026.126541
42.137128,-2124.826469,-1014.556782,-9590.432981
42.139685,2813.959378,823.130974,-10107.282662
42.142241,-2067.398726,-325.423874,-11389.835576
42.144797,3024.527766,1359.123237,-8633.303941
42.147354,-3311.666478,-1091.127106,-10145.567824
42.149910,-823.130974,-191.425808,-10317.851051
42.152466,1320.838075,918.843878,-9475.577496
42.155022,-2182.254211,-229.710970,-10222.138147
42.157579,1052.841944,708.275490,-9379.864592
42.160135,-937.986459,-689.132909,-10030.712339
42.162691,1684.547110,210.568389,-9954.142016
42.165248,-497.707101,708.275490,-10049.854920
42.167804,-153.140646,325.423874,-10011.569758
42.170360,0.000000,440.279358,-9801.001370
42.172916,382.851616,172.283227,-9762.716208
42.175473,-76.570323,287.138712,-9973.284597
42.178029,440.279358,-172.283227,-9973.284597
42.180585,-1531.406464,-689.132909,-9992.427178
42.183142,-650.847747,76.570323,-9494.720077
42.185698,-191.425808,-172.283227,-9762.716208
42.188254,1818.545176,631.705166,-9839.286531
42.190810,-363.709035,95.712904,-10088.140082
42.193367,-2737.389054,-650.847747,-9973.284597
42.195923,-957.129040,1837.687757,-9073.583299
42.198480,765.703232,497.707101,-10432.706536
42.201036,1301.695494,995.414202,-10260.423309
42.203593,382.851616,-727.418070,-9054.440718
42.206150,-4134.797453,-516.849682,-11619.546546
42.208707,-708.275490,2852.244539,-10317.851051
42.211263,2277.967115,1895.115499,-8154.739421
42.213820,2928.814862,2737.389054,-10317.851051
42.216377,1148.554848,-995.414202,-10758.130410
42.218934,-3885.943902,-555.134843,-10011.569758
42.221490,-3617.947771,4173.082614,-8556.733618
42.224047,459.421939,-784.845813,-11408.978157
42.226604,4785.645200,2201.396792,-9073.583299
42.229161,-1493.121302,1244.267752,-9724.431046
42.231718,-1531.406464,-1282.552914,-10509.276859
42.234274,1895.115499,3656.232933,-8422.735552
42.236831,1895.115499,421.136778,-10624.132344
42.239388,38.285162,287.138712,-10011.569758
42.241945,-497.707101,842.273555,-9552.147819
42.244501,497.707101,918.843878,-10049.854920
42.247058,2182.254211,1588.834206,-10030.712339
42.249615,19.142581,-325.423874,-10738.987829
42.252172,880.558717,1282.552914,-9609.575562
42.254728,114.855485,210.568389,-10260.423309
42.257285,1282.552914,344.566454,-10068.997501
42.259842,-229.710970,689.132909,-10030.712339
42.262399,478.564520,344.566454,-11160.124606
42.264956,478.564520,1378.265818,-9188.438784
42.267512,1301.695494,1493.121302,-9628.718142
42.270069,1205.982590,2086.541307,-9571.290400
42.272626,2201.396792,478.564520,-10336.993632
42.275183,-1454.836141,555.134843,-9781.858789
42.277739,1110.269686,1435.693560,-10126.425243
42.280296,1416.550979,3503.092286,-9571.290400
42.282853,-229.710970,-382.851616,-9915.856854
42.285410,-1186.840010,1703.689691,-9379.864592
42.287966,4575.076811,1722.832272,-9934.999435
42.290523,-4058.227130,1052.841944,-10164.710405
42.293080,5474.778109,2545.963246,-8709.874264
42.295637,-10394.421374,-3637.090352,-10183.852986
42.298193,1741.974853,-803.988394,-8977.870395
42.300749,1971.685822,2967.100024,-9265.009107
42.303305,-382.851616,229.710970,-10987.841379
42.305862,1014.556782,3235.096155,-8078.169098
42.308418,-4957.928427,-3790.230998,-11274.980091
42.310974,746.560651,1799.402595,-9016.155557
42.313530,1914.258080,76.570323,-9973.284597
42.316086,-2105.683888,727.418070,-10509.276859
42.318643,1320.838075,1397.408398,-9131.011042
42.321199,-4307.080680,-2431.107762,-10183.852986
42.323755,1607.976787,1818.545176,-8365.307810
42.326311,-497.707101,-191.425808,-10375.278794
42.328867,-650.847747,153.140646,-10241.280728
42.331424,-133.998066,555.134843,-9303.294269
42.333980,-1473.978722,-421.136778,-9801.001370
42.336536,440.279358,287.138712,-9418.149754
42.339092,-937.986459,918.843878,-9475.577496
42.341648,669.990328,593.420005,-9896.714274
42.344205,-535.992262,1033.699363,-9954.142016
42.346761,267.996131,669.990328,-10126.425243
42.349317,-612.562586,287.138712,-9628.718142
42.351873,-3062.812928,-2201.396792,-10183.852986
42.354430,440.279358,708.275490,-9035.298138
42.356986,-1454.836141,-306.281293,-10298.708470
42.359542,1339.980656,382.851616,-10049.854920
42.362098,-1110.269686,746.560651,-9858.429112
42.364654,-2909.672282,-478.564520,-10030.712339
42.367211,1512.263883,344.566454,-9150.153622
42.369767,-1531.406464,1473.978722,-10509.276859
42.372323,2220.539373,1129.412267,-9494.720077
42.374879,-1971.685822,-3369.094221,-9877.571693
42.377435,-5130.211654,-114.855485,-9207.581365
42.379992,3598.805190,5283.352301,-9226.723946
42.382548,-3062.812928,1014.556782,-11600.403965
42.385104,9934.999435,3292.523898,-7637.889739
42.387660,-5608.776174,-2067.398726,-11715.259450
42.390216,-2316.252277,650.847747,-9169.296203
42.392773,4019.941968,3617.947771,-8633.303941
42.395329,-1818.545176,1646.261949,-11638.689126
42.397885,6393.621987,1493.121302,-9858.429112
42.400441,-3617.947771,880.558717,-10049.854920
42.402998,-593.420005,516.849682,-10298.708470
42.405554,4211.367776,1646.261949,-9341.579430
42.408110,-535.992262,153.140646,-10145.567824
42.410667,1244.267752,1933.400661,-9590.432981
42.413223,-957.129040,-669.990328,-10834.700733
42.415779,421.136778,1091.127106,-9169.296203
42.418336,1473.978722,1741.974853,-9724.431046
42.420892,-669.990328,382.851616,-10470.991698
42.423448,1703.689691,267.996131,-10088.140082
42.426005,-267.996131,899.701298,-10356.136213
42.428561,880.558717,95.712904,-10164.710405
42.431117,363.709035,746.560651,-9437.292334
42.433674,803.988394,1665.404530,-9494.720077
42.436230,1301.695494,1167.697429,-10317.851051
42.438786,1761.117434,1359.123237,-9705.288466
42.441343,191.425808,421.136778,-9686.145885
42.443899,-267.996131,976.271621,-9686.145885
42.446455,1684.547110,1627.119368,-9839.286531
42.449012,459.421939,1320.838075,-9858.429112
42.451568,0.000000,287.138712,-10298.708470
42.454124,-727.418070,153.140646,-9571.290400
42.456681,2450.250342,2029.113565,-9035.298138
42.459237,-535.992262,842.273555,-10758.130410
42.461793,2488.535504,2143.969050,-8939.585234
42.464350,-8384.450390,-3694.518094,-11370.692995
42.466906,6183.053598,1186.840010,-8480.163294
42.469462,-1607.976787,-1091.127106,-11676.974288
42.472019,2526.820666,2545.963246,-8939.585234
42.474575,-4287.938099,-1378.265818,-10394.421374
42.477131,-1952.543242,-823.130974,-10336.993632
42.479688,4058.227130,1282.552914,-9705.288466
42.482244,-2029.113565,57.427742,-10662.417506
42.484800,2450.250342,1454.836141,-8939.585234
42.487357,-1952.543242,-267.996131,-10509.276859
42.489913,-1205.982590,-535.992262,-10317.851051
42.492469,2009.970984,1550.549045,-9418.149754
42.495026,-1837.687757,440.279358,-10911.271056
42.497582,1780.260014,593.420005,-9858.429112
42.500138,-631.705166,-153.140646,-9628.718142
42.502695,1225.125171,1205.982590,-10107.282662
42.505253,57.427742,-363.709035,-10356.136213
42.507810,-306.281293,-344.566454,-9322.436850
42.510367,708.275490,612.562586,-9456.434915
42.512924,-957.129040,114.855485,-10030.712339
42.515481,95.712904,153.140646,-10394.421374
42.518038,-918.843878,-133.998066,-9934.999435
42.520596,-1244.267752,-1378.265818,-10222.138147
42.523153,593.420005,-153.140646,-9571.290400
42.525710,555.134843,-325.423874,-9839.286531
42.528267,-2163.111630,210.568389,-9781.858789
42.530824,-612.562586,-612.562586,-10049.854920
42.533381,57.427742,593.420005,-9762.716208
42.535938,689.132909,861.416136,-9762.716208
42.538496,2890.529701,574.277424,-9073.583299
42.541053,-2813.959378,-2086.541307,-11983.255581
42.543610,-1952.543242,689.132909,-9762.716208
42.546167,6221.338760,4919.643266,-7523.034254
42.548724,-2450.250342,555.134843,-12193.823970
42.551281,6699.903280,-669.990328,-8748.159426
42.553839,-4364.508422,1091.127106,-9973.284597
42.556396,-2182.254211,4096.512291,-8824.729749
42.558953,3024.527766,95.712904,-11217.552349
42.561510,3005.385186,2507.678085,-9188.438784
42.564067,1550.549045,-133.998066,-10490.134278
42.566624,-1550.549045,516.849682,-9877.571693
42.569181,765.703232,2488.535504,-9418.149754
42.571739,3732.803256,1282.552914,-10068.997501
42.574296,19.142581,-172.283227,-10777.272990
42.576853,-746.560651,1071.984525,-9513.862658
42.579410,-574.277424,401.994197,-10011.569758
42.581967,1493.121302,1837.687757,-9322.436850
42.584524,-1225.125171,76.570323,-10700.702667
42.587081,153.140646,1684.547110,-9533.005238
42.589638,727.418070,765.703232,-9973.284597
42.592194,-899.701298,95.712904,-10375.278794
42.594751,1052.841944,1646.261949,-9475.577496
42.597308,823.130974,765.703232,-9992.427178
42.599865,2239.681954,2048.256146,-9820.143950
42.602422,2316.252277,2182.254211,-9686.145885
42.604978,114.855485,382.851616,-10336.993632
42.607535,-210.568389,1033.699363,-9705.288466
42.610092,1052.841944,1569.691626,-9954.142016
42.612649,306.281293,1225.125171,-9896.714274
42.615206,-19.142581,19.142581,-10049.854920
42.617762,3445.664544,1588.834206,-9169.296203
42.620319,-650.847747,2048.256146,-10030.712339
42.622876,2699.103893,1435.693560,-10585.847182
42.625433,-1397.408398,-861.416136,-9131.011042
42.627990,-2067.398726,-3254.238736,-10987.841379
42.630547,5474.778109,2163.111630,-9035.298138
42.633103,-746.560651,-1703.689691,-12346.964616
42.635660,2794.816797,2507.678085,-8518.448456
42.638217,-4536.791650,-3024.527766,-10815.558152
42.640774,-1148.554848,-229.710970,-9379.864592
42.643331,4077.369710,1110.269686,-10183.852986
42.645887,-3062.812928,287.138712,-10662.417506
42.648444,3120.240670,1263.410333,-8863.014910
42.651001,-2373.680019,-267.996131,-10241.280728
42.653558,-19.142581,172.283227,-10604.989763
42.656115,976.271621,918.843878,-9494.720077
42.658671,-957.129040,248.853550,-10222.138147
42.661228,459.421939,880.558717,-9226.723946
42.663785,-593.420005,-765.703232,-10068.997501
42.666342,440.279358,803.988394,-9781.858789
42.668899,287.138712,1091.127106,-9839.286531
42.671455,172.283227,38.285162,-10049.854920
42.674012,440.279358,-842.273555,-9801.001370
42.676569,-1167.697429,-172.283227,-9265.009107
42.679126,-516.849682,344.566454,-9456.434915
42.681683,-2029.113565,-957.129040,-10145.567824
42.684239,574.277424,-555.134843,-10107.282662
42.686796,-363.709035,516.849682,-9762.716208
42.689352,-937.986459,210.568389,-9896.714274
42.691909,-918.843878,95.712904,-9896.714274
42.694465,191.425808,-478.564520,-10068.997501
42.697022,1550.549045,1454.836141,-9858.429112
42.699578,1550.549045,574.277424,-9743.573627
42.702135,-2297.109696,-1933.400661,-11657.831707
42.704691,-1282.552914,842.273555,-9877.571693
42.707248,3924.229064,3617.947771,-7867.600709
42.709804,267.996131,1627.119368,-11638.689126
42.712360,6049.055533,-440.279358,-9341.579430
42.714917,-4728.217458,-1378.265818,-10547.562021
42.717473,-1263.410333,3139.383251,-8958.727814
42.720030,1875.972918,287.138712,-10547.562021
42.722586,2852.244539,2258.824534,-9609.575562
42.725143,976.271621,153.140646,-10336.993632
42.727699,-2316.252277,-267.996131,-10202.995566
42.730256,382.851616,3081.955509,-8786.444587
42.732812,2411.965181,1071.984525,-10126.425243
42.735369,-440.279358,248.853550,-10681.560086
42.737925,-267.996131,1091.127106,-9628.718142
42.740482,248.853550,1473.978722,-10068.997501
42.743038,2469.392923,1110.269686,-10049.854920
42.745594,-535.992262,-210.568389,-10719.845248
42.748151,880.558717,2009.970984,-9552.147819
42.750707,612.562586,287.138712,-9896.714274
42.753264,746.560651,535.992262,-10509.276859
42.755820,880.558717,1186.840010,-9801.001370
42.758377,1167.697429,1110.269686,-10164.710405
42.760933,3101.098090,2584.248408,-9762.716208
42.763490,325.423874,1129.412267,-10432.706536
42.766046,-440.279358,689.132909,-9705.288466
42.768603,650.847747,1684.547110,-9284.151688
42.771159,-210.568389,689.132909,-10241.280728
42.773716,1052.841944,1378.265818,-9781.858789
42.776272,-306.281293,133.998066,-10030.712339
42.778828,669.990328,3005.385186,-9379.864592
42.781385,1186.840010,344.566454,-10911.271056
42.783941,95.712904,1148.554848,-8805.587168
42.786498,-4211.367776,-3598.805190,-11810.972354
42.789054,4651.647134,1359.123237,-8461.020714
42.791611,-382.851616,-1052.841944,-10949.556218
42.794167,555.134843,1244.267752,-9399.007173
42.796724,-631.705166,497.707101,-9896.714274
42.799280,-1148.554848,-1301.695494,-9781.858789
42.801837,3101.098090,459.421939,-9896.714274
42.804393,-2067.398726,-287.138712,-10164.710405
42.806950,1741.974853,669.990328,-9131.011042
42.809506,-1646.261949,-38.285162,-9896.714274
42.812063,-172.283227,-708.275490,-10930.413637
42.814620,1244.267752,1722.832272,-9150.153622
42.817176,-1588.834206,-1014.556782,-10528.419440
42.819733,1416.550979,1531.406464,-9322.436850
42.822290,-19.142581,-363.709035,-10336.993632
42.824847,-210.568389,-267.996131,-9934.999435
42.827403,1339.980656,2297.109696,-9226.723946
42.829960,-842.273555,-306.281293,-10853.843314
42.832517,76.570323,-57.427742,-9245.866526
42.835073,-306.281293,1071.984525,-9896.714274
42.837630,-746.560651,440.279358,-10317.851051
