#time,accel_x,accel_y,accel_z
77.588308,31532.773129,28423.908173,-71553.319513
77.590800,-10066.800811,3256.906145,-81665.780087
77.593292,16136.489536,8734.430116,-70480.785816
77.595785,-5033.400406,444.123565,-79980.369991
77.598277,2960.823768,8882.471304,-77069.207099
77.600769,1776.494261,14359.995275,-78448.178995
77.603261,7550.100608,2516.700203,-80286.808190
77.605753,10807.006753,8586.388927,-76609.549800
77.608246,-1184.329507,5625.565159,-79520.712692
77.610738,4293.194464,11103.089130,-74924.139704
77.613230,1184.329507,296.082377,-81665.780087
77.615722,1036.288319,13175.665768,-77069.207099
77.618214,3256.906145,4589.276840,-79520.712692
77.620707,9474.636058,15988.448347,-75690.235202
77.623199,11103.089130,12731.542202,-79367.493593
77.625691,1628.453072,6069.688724,-79214.274493
77.628183,-4885.359217,592.164754,-80593.246390
77.630675,7846.182985,20873.807564,-77682.083497
77.633168,10362.883188,17912.983796,-78448.178995
77.635660,1332.370696,-740.205942,-80746.465489
77.638152,-6661.853478,2368.659014,-79520.712692
77.640644,6365.771101,12879.583391,-80286.808190
77.643136,1776.494261,5477.523971,-83810.847481
77.645629,12731.542202,7402.059420,-76762.768900
77.648121,888.247130,10214.842000,-77835.302597
77.650613,-6809.894666,-4737.318029,-86568.791274
77.653105,24426.796086,29460.196492,-66037.431928
77.655597,-29016.072926,-20281.642811,-96528.032748
77.658090,42635.862259,31680.814318,-63739.145434
77.660582,-26943.496289,-30052.361245,-93923.308055
77.663074,24278.754898,6661.853478,-62973.049936
77.665566,-5033.400406,-740.205942,-77988.521696
77.668058,18949.272115,23538.548956,-71553.319513
77.670573,-18061.024985,-29460.196492,-98826.319242
77.673088,22354.219448,15396.283594,-58070.038748
77.675603,-28127.825796,-592.164754,-82738.313784
77.678118,30200.402434,20577.725188,-72779.072310
77.680632,-15100.201217,-8290.306550,-83197.971083
77.683147,8734.430116,-14952.160028,-77682.083497
77.685662,-1924.535449,19393.395680,-68642.156621
77.688177,-15544.324782,-2368.659014,-82585.094684
77.690692,10362.883188,11547.212695,-71093.662214
77.693206,5921.647536,-11843.295072,-82891.532884
77.695721,-3849.070898,6957.935855,-78448.178995
77.698236,-8586.388927,4145.153275,-79214.274493
77.700751,1776.494261,3701.029710,-79673.931792
77.703266,-9326.594869,888.247130,-83351.190182
77.705780,-296.082377,3404.947333,-79980.369991
77.708295,296.082377,3108.864956,-77682.083497
77.710810,-2368.659014,-740.205942,-80133.589091
77.713325,-7105.977043,-2368.659014,-80133.589091
77.715840,0.000000,-3701.029710,-78907.836294
77.718354,-1184.329507,1924.535449,-79980.369991
77.720869,1480.411884,8438.347739,-79367.493593
77.723384,-4885.359217,1776.494261,-74311.263306
77.725899,-3701.029710,-7846.182985,-78754.617194
77.728414,9622.677246,9474.636058,-77222.426198
77.730928,-11399.171507,-4737.318029,-81972.218286
77.733443,-2516.700203,11399.171507,-75996.673402
77.735958,-3552.988522,-148.041188,-83964.066581
77.738473,-12731.542202,-9326.594869,-79367.493593
77.740988,25315.043216,20725.766376,-69408.252119
77.743502,-38786.791361,-6809.894666,-79520.712692
77.746017,31828.855506,-5329.482782,-69101.813920
77.748532,-51518.333563,-25167.002028,-95915.156350
77.750969,82162.859562,54775.239708,-56384.628653
77.753406,-49445.756926,-3256.906145,-93770.088955
77.755843,0.000000,-2664.741391,-86722.010374
77.758280,-30200.402434,-9622.677246,-87334.886772
77.760717,26499.372724,28275.866984,-80440.027290
77.763154,-13471.748144,16580.613101,-86415.572174
77.765591,15544.324782,-2072.576638,-80746.465489
77.768028,-3552.988522,-6365.771101,-83044.751983
77.770465,14804.118840,19541.436869,-75230.577904
77.772902,2072.576638,23094.425390,-73391.948708
77.775339,21614.013506,1184.329507,-80133.589091
77.777775,10362.883188,6069.688724,-76456.330700
77.780212,3404.947333,5773.606348,-74617.701505
77.782649,10510.924376,17172.777854,-71400.100414
77.785086,-1924.535449,3849.070898,-82125.437386
77.787523,16432.571912,7994.224174,-77375.645298
77.789960,296.082377,4589.276840,-79980.369991
77.792397,-1480.411884,9178.553681,-77222.426198
77.794834,1480.411884,5625.565159,-81359.341888
77.797271,3849.070898,10510.924376,-79827.150892
77.799708,5625.565159,8142.265362,-80286.808190
77.802145,7994.224174,15396.283594,-77988.521696
77.804582,6661.853478,11695.253884,-78907.836294
77.807019,1628.453072,5181.441594,-79980.369991
77.809456,4441.235652,13323.706956,-77222.426198
77.811893,12879.583391,9178.553681,-76609.549800
77.814330,1924.535449,4737.318029,-82278.656485
77.816767,444.123565,2960.823768,-81972.218286
77.819204,14063.912898,17468.860231,-74464.482406
77.821641,-2220.617826,-10066.800811,-85036.600278
77.824078,14211.954086,13915.871710,-75230.577904
77.826514,7254.018232,23242.466579,-75996.673402
77.828951,-888.247130,-7402.059420,-81818.999186
77.831388,28127.825796,27239.578666,-66956.746525
77.833825,-38638.750172,-10510.924376,-95302.279951
77.836262,28719.990550,27979.784608,-65424.555529
77.838699,-33901.432144,-35085.761651,-101277.824836
77.841136,30792.567187,11695.253884,-69408.252119
77.843573,-19689.478057,296.082377,-79214.274493
77.846010,26943.496289,33309.267390,-59602.229744
77.848486,-21910.095883,-33013.185013,-96068.375449
77.850962,21614.013506,-2072.576638,-74924.139704
77.853438,-32569.061448,9622.677246,-82585.094684
77.855913,18949.272115,17912.983796,-71400.100414
77.858389,-9770.718434,-3552.988522,-83044.751983
77.860865,10807.006753,-15248.242405,-79520.712692
77.863341,-5033.400406,11695.253884,-69408.252119
77.865817,-17764.942608,-1924.535449,-82431.875585
77.868292,5033.400406,11843.295072,-74464.482406
77.870768,-6069.688724,-10214.842000,-84117.285680
77.873244,4145.153275,-1480.411884,-79827.150892
77.875720,-7254.018232,3701.029710,-79673.931792
77.878196,740.205942,3108.864956,-79214.274493
77.880671,296.082377,2368.659014,-82125.437386
77.883147,1036.288319,3552.988522,-80286.808190
77.885623,-5625.565159,3552.988522,-78754.617194
77.888099,-5329.482782,-4441.235652,-80746.465489
77.890575,-6957.935855,-2812.782580,-79827.150892
77.893051,-2220.617826,-1332.370696,-78141.740796
77.895526,-9474.636058,2516.700203,-80133.589091
77.898002,-444.123565,-592.164754,-79520.712692
77.900478,-1776.494261,1480.411884,-79673.931792
77.902954,8290.306550,2960.823768,-77375.645298
77.905430,-16136.489536,-1184.329507,-80286.808190
77.907905,-2812.782580,3997.112087,-79367.493593
77.910381,-3256.906145,4293.194464,-81359.341888
77.912857,-15248.242405,-8882.471304,-78601.398095
77.915333,-8142.265362,10214.842000,-83810.847481
77.917809,-15100.201217,-740.205942,-79214.274493
77.920285,15988.448347,-11695.253884,-80746.465489
77.922760,-25463.084405,-22354.219448,-94536.184453
77.925236,62473.381505,54627.198520,-62513.392637
77.927712,-25018.960840,4589.276840,-90092.830565
77.930188,14508.036463,-6069.688724,-88713.858668
77.932664,-31384.731941,-6069.688724,-87488.105872
77.935139,40859.367998,25463.084405,-78448.178995
77.937615,-7105.977043,15100.201217,-83351.190182
77.940091,14656.077652,-6513.812290,-79827.150892
77.942567,-8586.388927,-6069.688724,-81972.218286
77.945043,27387.619854,25018.960840,-74158.044206
77.947548,-14952.160028,6513.812290,-85649.476676
77.950054,23390.507767,2812.782580,-74617.701505
77.952559,-2664.741391,5773.606348,-78601.398095
77.955065,10214.842000,10362.883188,-78754.617194
77.957571,-3701.029710,18949.272115,-77682.083497
77.960076,444.123565,-1480.411884,-81052.903688
77.962582,14656.077652,10807.006753,-74770.920605
77.965088,-888.247130,6365.771101,-75537.016103
77.967593,4885.359217,7550.100608,-75537.016103
77.970099,2220.617826,5625.565159,-82585.094684
77.972604,10658.965565,12287.418637,-79061.055394
77.975110,3552.988522,14508.036463,-76456.330700
77.977616,7846.182985,9622.677246,-77988.521696
77.980121,740.205942,7698.141797,-81052.903688
77.982627,12435.459826,16136.489536,-74004.825107
77.985132,7105.977043,4441.235652,-77375.645298
77.987638,-888.247130,2960.823768,-80899.684589
77.990144,3701.029710,19541.436869,-77222.426198
77.992649,21910.095883,10214.842000,-76915.987999
77.995155,-14952.160028,-11399.171507,-82278.656485
77.997660,25018.960840,28868.031738,-68948.594820
78.000166,-4145.153275,-11695.253884,-90092.830565
78.002672,20133.601622,18801.230927,-75383.797003
78.005177,-1332.370696,16136.489536,-77222.426198
78.007683,28423.908173,18801.230927,-70634.004916
78.010188,-47373.180288,-22354.219448,-83964.066581
78.012694,48113.386230,-9030.512492,-72012.976812
78.015200,-61289.051998,-9918.759623,-91931.459760
78.017705,57884.104664,26795.455100,-76609.549800
78.020211,-44708.438897,-16876.695478,-89633.173266
78.022716,-1036.288319,-19393.395680,-77222.426198
78.025222,-5625.565159,14952.160028,-77222.426198
78.027728,-7254.018232,-2220.617826,-89020.296868
78.030233,5329.482782,15692.365970,-76915.987999
78.032739,0.000000,-16284.530724,-85036.600278
78.035244,13323.706956,-1628.453072,-76609.549800
78.037750,-11991.336260,5033.400406,-79520.712692
78.040256,1480.411884,7105.977043,-73238.729609
78.042761,-6217.729913,296.082377,-78141.740796
78.045267,14211.954086,-5477.523971,-77222.426198
78.047795,-6957.935855,5033.400406,-78601.398095
78.050321,-2368.659014,1036.288319,-80593.246390
78.052847,5181.441594,7550.100608,-80440.027290
78.055373,-3701.029710,-888.247130,-83197.971083
78.057899,-740.205942,3552.988522,-77835.302597
78.060425,-11547.212695,-3849.070898,-80133.589091
78.062951,-3701.029710,-1924.535449,-82125.437386
78.065477,-4145.153275,444.123565,-78907.836294
78.068003,-5033.400406,1332.370696,-75996.673402
78.070529,-148.041188,1332.370696,-79673.931792
78.073055,6069.688724,7698.141797,-78907.836294
78.075581,-9622.677246,-148.041188,-79214.274493
78.078107,-6217.729913,-2072.576638,-74770.920605
78.080633,-3108.864956,2072.576638,-78601.398095
78.083159,-14952.160028,-2220.617826,-83657.628382
78.085684,42783.903448,10807.006753,-70634.004916
78.088210,-53294.827824,-2072.576638,-83351.190182
78.090736,47077.097911,17764.942608,-55158.875856
78.093262,-54331.116143,-16728.654289,-84423.723880
78.095788,72244.099939,39082.873738,-53167.027561
78.098314,-71059.770432,740.205942,-100664.948437
78.100840,84679.559765,27683.702231,-54699.218557
78.103366,-46040.809592,-17468.860231,-86262.353075
78.105892,66618.534780,11695.253884,-72932.291410
78.108418,-5477.523971,33309.267390,-80593.246390
78.110944,20577.725188,4293.194464,-74158.044206
78.113470,-1184.329507,-13767.830521,-78141.740796
78.115996,10214.842000,1628.453072,-83351.190182
78.118522,16580.613101,41303.491564,-72319.415011
78.121048,-7254.018232,-3108.864956,-88254.201370
78.123574,14063.912898,6365.771101,-74158.044206
78.126100,-444.123565,2960.823768,-86109.133975
78.128626,7402.059420,19541.436869,-78907.836294
78.131152,-3404.947333,-2516.700203,-87947.763170
78.133677,9326.594869,11547.212695,-75537.016103
78.136203,-888.247130,1036.288319,-81818.999186
78.138729,3997.112087,8586.388927,-79367.493593
78.141255,3108.864956,4589.276840,-81665.780087
78.143781,11103.089130,11547.212695,-77528.864398
78.146307,8586.388927,15692.365970,-77069.207099
78.148849,4885.359217,7698.141797,-80899.684589
78.151390,13915.871710,19541.436869,-76609.549800
78.153932,2368.659014,4589.276840,-77528.864398
78.156473,3108.864956,3552.988522,-74770.920605
78.159015,-2368.659014,8882.471304,-81818.999186
78.161556,11695.253884,19245.354492,-80899.684589
78.164098,4737.318029,2960.823768,-81206.122788
78.166639,8882.471304,9326.594869,-76609.549800
78.169181,6513.812290,23390.507767,-77375.645298
78.171722,1332.370696,-9622.677246,-84117.285680
78.174264,26499.372724,24426.796086,-64964.898230
78.176805,-37454.420665,-5181.441594,-86875.229473
78.179347,52850.704259,43524.109390,-58529.696047
78.181888,-76389.253214,-43672.150578,-107866.246118
78.184429,49001.633360,-4293.194464,-77835.302597
78.186971,-36122.049970,-2516.700203,-82738.313784
78.189512,28719.990550,41747.615129,-60521.544342
78.192054,-29312.155303,-37010.297100,-100052.072039
78.194595,12879.583391,-8586.388927,-80440.027290
78.197137,-23538.548956,16876.695478,-82738.313784
78.199678,6365.771101,10362.883188,-73391.948708
78.202220,-9770.718434,5921.647536,-71859.757712
78.204761,-888.247130,-22946.384202,-83504.409282
78.207303,-3997.112087,16728.654289,-74770.920605
78.209844,-17912.983796,-5033.400406,-82738.313784
78.212386,-888.247130,6809.894666,-72166.195912
78.214927,-7550.100608,-4589.276840,-79214.274493
78.217469,5477.523971,1924.535449,-78448.178995
78.220010,-13915.871710,1480.411884,-82431.875585
78.222552,3701.029710,4145.153275,-81359.341888
78.225093,-3849.070898,1332.370696,-84883.381178
78.227635,1036.288319,2220.617826,-74464.482406
78.230176,-13323.706956,-4441.235652,-78754.617194
78.232718,-7550.100608,-2960.823768,-83044.751983
78.235259,-4589.276840,1480.411884,-81665.780087
78.237801,-4145.153275,-6217.729913,-81512.560987
78.240342,6365.771101,11843.295072,-76762.768900
78.242884,-2516.700203,-2960.823768,-83810.847481
78.245425,-9178.553681,-2220.617826,-78754.617194
78.247967,0.000000,2516.700203,-78448.178995
78.250450,3849.070898,5477.523971,-79061.055394
78.252934,-10955.047942,-10658.965565,-81052.903688
78.255417,6957.935855,7105.977043,-77069.207099
78.257901,-25611.125593,-1332.370696,-77375.645298
78.260385,29312.155303,-7402.059420,-73545.167808
78.262868,-39082.873738,-27091.537477,-93310.431656
78.265352,93562.031069,67802.864287,-48264.016374
78.267836,-52702.663070,-18505.148550,-94229.746254
78.270319,-7402.059420,-11843.295072,-91931.459760
78.272803,-7105.977043,-6809.894666,-86262.353075
78.275287,19689.478057,41451.532752,-75077.358804
78.277770,-10066.800811,15100.201217,-84270.504780
78.280254,12879.583391,4885.359217,-75537.016103
78.282738,-9918.759623,-15544.324782,-84423.723880
78.285221,24130.713709,19689.478057,-78907.836294
78.287705,-4737.318029,32272.979071,-78141.740796
78.290188,13767.830521,-4441.235652,-76303.111601
78.292672,3404.947333,-1480.411884,-79980.369991
78.295156,11103.089130,16580.613101,-79827.150892
78.297639,6069.688724,24574.837274,-76303.111601
78.300123,-5033.400406,-7105.977043,-85036.600278
78.302607,7254.018232,14063.912898,-76762.768900
78.305090,-4589.276840,1480.411884,-81972.218286
78.307574,4885.359217,9770.718434,-74924.139704
78.310058,2368.659014,3404.947333,-84270.504780
78.312541,12583.501014,16876.695478,-78141.740796
78.315025,8290.306550,11695.253884,-81359.341888
78.317509,10066.800811,11695.253884,-79061.055394
78.319992,-3849.070898,5329.482782,-78907.836294
78.322476,6661.853478,6957.935855,-75230.577904
78.324959,296.082377,16876.695478,-74311.263306
78.327443,21614.013506,12583.501014,-75843.454302
78.329927,-11103.089130,-3701.029710,-83351.190182
78.332410,10658.965565,25463.084405,-72472.634111
78.334894,3256.906145,2072.576638,-79061.055394
78.337378,8438.347739,740.205942,-79520.712692
78.339861,14211.954086,16728.654289,-74617.701505
78.342345,-29460.196492,-7846.182985,-96221.594549
78.344829,34493.596897,43228.027013,-60215.106143
78.347312,-20873.807564,-38046.585419,-91778.240660
78.349822,-29312.155303,-14656.077652,-81818.999186
78.352332,38490.708984,20281.642811,-73391.948708
78.354842,-1184.329507,22650.301825,-75383.797003
78.357352,10362.883188,-26055.249158,-78601.398095
78.359861,-4145.153275,13027.624579,-73391.948708
78.362371,-12879.583391,148.041188,-85955.914876
78.364881,7846.182985,13915.871710,-75996.673402
78.367391,-11399.171507,-13619.789333,-85036.600278
78.369901,5921.647536,1628.453072,-76609.549800
78.372410,-9918.759623,5181.441594,-82431.875585
78.374920,-4145.153275,148.041188,-78294.959896
78.377430,-9770.718434,740.205942,-77528.864398
78.379940,7994.224174,-5921.647536,-79520.712692
78.382450,-2368.659014,6957.935855,-79214.274493
78.384959,740.205942,2368.659014,-81052.903688
78.387469,2220.617826,5773.606348,-78294.959896
78.389979,-2368.659014,-1332.370696,-77528.864398
78.392489,-9770.718434,2220.617826,-74924.139704
78.394999,-9030.512492,-11547.212695,-80593.246390
78.397509,-2072.576638,-2220.617826,-81052.903688
78.400018,5329.482782,8882.471304,-81665.780087
78.402528,296.082377,8882.471304,-77222.426198
78.405038,-10658.965565,-6069.688724,-78448.178995
78.407548,-17024.736666,-4441.235652,-78294.959896
78.410058,5033.400406,4885.359217,-79061.055394
78.412567,-18653.189738,740.205942,-79980.369991
78.415077,26055.249158,-1924.535449,-75996.673402
78.417587,-41895.656317,-7254.018232,-90399.268764
78.420097,31828.855506,22798.343014,-65577.774629
78.422607,-37602.461854,-10955.047942,-89939.611465
78.425116,35974.008781,23686.590144,-66803.527426
78.427626,-51222.251186,10066.800811,-94536.184453
78.430136,62621.422693,32272.979071,-61747.297139
78.432646,-53886.992578,-21465.972318,-83810.847481
78.435156,57291.939911,9030.512492,-68029.280222
78.437666,-9770.718434,34641.638086,-79061.055394
78.440175,11251.130318,7550.100608,-75690.235202
78.442685,1776.494261,-8882.471304,-74924.139704
78.445195,-2368.659014,-4441.235652,-81512.560987
78.447705,21762.054695,41599.573940,-68948.594820
78.450236,-13471.748144,4441.235652,-86109.133975
78.452766,7254.018232,-2368.659014,-73851.606007
78.455297,7994.224174,2072.576638,-83351.190182
78.457828,16136.489536,29016.072926,-76915.987999
78.460358,-592.164754,740.205942,-83351.190182
78.462889,5625.565159,8142.265362,-74311.263306
78.465420,2368.659014,1184.329507,-80286.808190
78.467951,2664.741391,5625.565159,-75537.016103
78.470481,7254.018232,7846.182985,-77988.521696
78.473012,8290.306550,17320.819043,-79367.493593
78.475543,8142.265362,16876.695478,-76456.330700
78.478074,4737.318029,1628.453072,-82125.437386
78.480604,-7402.059420,888.247130,-83504.409282
78.483135,7402.059420,10955.047942,-80593.246390
78.485666,11843.295072,20725.766376,-75996.673402
78.488196,19985.560434,2812.782580,-81972.218286
78.490727,-1924.535449,-5181.441594,-83197.971083
78.493258,14063.912898,33457.308578,-67569.622924
78.495789,3108.864956,-7698.141797,-85189.819378
78.498319,26647.413912,15396.283594,-75230.577904
78.500850,-13471.748144,-3997.112087,-85189.819378
78.503381,36122.049970,41747.615129,-63126.269035
78.505912,-58920.392983,-26647.413912,-92544.336158
78.508442,44264.315332,-4589.276840,-75077.358804
78.510973,-68098.946664,-13323.706956,-98979.538342
78.513504,42043.697506,33309.267390,-74464.482406
78.516034,-46484.933158,-17912.983796,-92237.897959
78.518565,8734.430116,-19097.313304,-81818.999186
78.521096,-18357.107362,12139.377449,-82891.532884
78.523627,-5477.523971,1924.535449,-85343.038477
78.526157,-5921.647536,10066.800811,-76149.892501
78.528688,-6365.771101,-11695.253884,-86109.133975
78.531219,4737.318029,-2664.741391,-79367.493593
78.533750,-1776.494261,7105.977043,-75843.454302
78.536280,-2368.659014,6069.688724,-76149.892501
78.538811,-19245.354492,-1332.370696,-81972.218286
78.541342,6513.812290,1628.453072,-76915.987999
78.543872,-4737.318029,5033.400406,-74617.701505
78.546403,-2664.741391,444.123565,-76915.987999
78.548934,5921.647536,6217.729913,-78294.959896
78.551480,-9474.636058,-3108.864956,-83197.971083
78.554026,-9030.512492,-3701.029710,-79367.493593
78.556573,-3256.906145,-4441.235652,-78294.959896
78.559119,3404.947333,9474.636058,-78141.740796
78.561665,4737.318029,4293.194464,-79367.493593
78.564211,-11991.336260,-9030.512492,-83504.409282
78.566758,-12583.501014,1776.494261,-82125.437386
78.569304,2664.741391,8142.265362,-80286.808190
78.571850,-5033.400406,6957.935855,-73391.948708
78.574396,15544.324782,-7846.182985,-73238.729609
78.576943,-40267.203245,-5181.441594,-89326.735067
78.579489,30200.402434,16728.654289,-64811.679131
78.582035,-35974.008781,-11399.171507,-88560.639569
78.584582,46929.056723,42487.821071,-60215.106143
78.587128,-57736.063476,3404.947333,-96374.813648
78.589674,67950.905476,28868.031738,-58529.696047
78.592220,-45448.644839,-19245.354492,-89020.296868
78.594767,43820.191766,3552.988522,-70634.004916
78.597313,-6513.812290,30348.443622,-74770.920605
78.599859,13767.830521,8882.471304,-73698.386908
78.602405,1036.288319,-13767.830521,-78448.178995
78.604952,-2368.659014,888.247130,-82431.875585
78.607498,23390.507767,42487.821071,-67263.184724
78.610044,-9326.594869,4293.194464,-82738.313784
78.612590,3256.906145,-1628.453072,-75843.454302
78.615137,1184.329507,2812.782580,-80593.246390
